,Zone,Year,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Production,Yield
21,2,2002,62.26137927,27.36175354,12.73819621,45.49515497,1.3217948720000001,34.86208168,9.0,652.0,1.0,660.0,563.0,98.0,4.0,1.0,0.0,0.0,6.0,540.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,660.0,1.0,35.0,625.0,0.0,28.0,5.0,1.0,0.0,0.0,1.0,0.0,624.0,37.0,463.0,41.0,121.0,16.0,2.0,143.0,0.0,0.0,0.0,353.0,61.0,0.0,171.0,0.0,1.0,0.0,260737.92,20346.684615384613,391334.7130769231,19.23334049130666
22,3,2002,30.90164205,25.20211221,9.116778818,57.474864399999994,1.646221859,9.582600786,10.0,83.0,1.0,92.0,71.0,22.0,1.0,0.0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,14.0,69.0,4.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,53.0,12.0,0.0,11.0,0.0,0.0,0.0,27688.620000000006,3591.6938461538466,64019.21538461539,17.82424063041179
23,4,2002,44.47500364,40.48777343,25.81533753,47.74326823,7.466489628,20.20643456,1.0,348.0,0.0,349.0,213.0,135.0,1.0,8.0,2.0,0.0,3.0,146.0,0.0,14.0,0.0,0.0,20.0,0.0,7.0,0.0,12.0,345.0,4.0,7.0,338.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,238.0,111.0,234.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,219.0,8.0,0.0,8.0,1.0,0.0,0.0,60852.93000000001,4629.510769230769,125805.39076923074,27.17466208424748
24,1,2003,85.29102564,27.80512821,14.49038462,49.2185718,1.221794872,7.589166885,6.0,694.0,14.0,686.0,175.0,525.0,35.0,6.0,3.0,0.0,67.0,0.0,6.0,0.0,0.0,4.0,6.0,1.0,6.0,1.0,40.0,698.0,2.0,3.0,649.0,46.0,19.0,6.0,4.0,8.0,17.0,0.0,3.0,636.0,64.0,442.0,84.0,110.0,7.0,36.0,154.0,0.0,0.0,0.0,447.0,25.0,0.0,92.0,0.0,1.0,3.0,195703.51,23956.81,621102.07,25.93
25,2,2003,54.895909499999995,26.60790739,12.90742698,45.49515497,1.221794872,34.86208168,13.0,689.0,3.0,699.0,200.0,502.0,30.0,1.0,2.0,0.0,42.0,47.0,16.0,1.0,0.0,31.0,9.0,0.0,5.0,0.0,16.0,699.0,3.0,2.0,639.0,59.0,46.0,8.0,1.0,1.0,4.0,0.0,0.0,640.0,62.0,359.0,87.0,194.0,28.0,47.0,208.0,0.0,0.0,0.0,359.0,83.0,0.0,129.0,0.0,0.0,0.0,262144.11,21672.95,493268.42,22.76
26,3,2003,46.00891847,24.84057375,9.070624972000001,54.72399155,1.661606474,9.110720012,17.0,247.0,4.0,260.0,109.0,155.0,0.0,2.0,1.0,0.0,5.0,55.0,25.0,0.0,0.0,5.0,1.0,1.0,11.0,0.0,3.0,253.0,11.0,2.0,250.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,195.0,69.0,119.0,40.0,36.0,18.0,19.0,39.0,0.0,0.0,0.0,111.0,20.0,1.0,26.0,0.0,0.0,0.0,84031.87,3783.43,77976.61,20.61
27,4,2003,94.40349202,37.20477407,26.21695356,46.15471371,10.72195181,14.56244931,1.0,378.0,0.0,379.0,91.0,288.0,3.0,0.0,0.0,0.0,10.0,1.0,22.0,13.0,0.0,2.0,10.0,0.0,9.0,0.0,21.0,376.0,3.0,3.0,362.0,12.0,2.0,15.0,2.0,1.0,0.0,0.0,0.0,256.0,123.0,243.0,4.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,178.0,12.0,1.0,69.0,0.0,0.0,0.0,70105.17,4843.14,119943.63,24.77
28,1,2004,80.33717949,27.95128205,14.49038462,50.32847597,1.106410256,8.266089962,1.0,739.0,6.0,734.0,416.0,324.0,59.0,10.0,20.0,0.0,45.0,102.0,4.0,9.0,2.0,40.0,20.0,2.0,10.0,0.0,91.0,737.0,3.0,4.0,572.0,43.0,11.0,16.0,18.0,6.0,0.0,2.0,0.0,658.0,81.0,455.0,87.0,115.0,14.0,41.0,149.0,0.0,0.0,0.0,459.0,22.0,1.0,55.0,0.0,1.0,31.0,238491.44,25937.44,750048.0,28.92
29,2,2004,61.65498981,30.99764308,21.420239600000002,45.49515497,1.106410256,34.86208168,17.0,759.0,5.0,770.0,392.0,383.0,25.0,9.0,45.0,0.0,155.0,40.0,1.0,2.0,0.0,80.0,2.0,1.0,17.0,0.0,11.0,660.0,116.0,4.0,605.0,31.0,36.0,5.0,5.0,3.0,1.0,1.0,0.0,709.0,67.0,369.0,128.0,211.0,47.0,39.0,252.0,0.0,0.0,0.0,374.0,56.0,3.0,106.0,0.0,0.0,38.0,295306.67000000004,22277.11,427202.33,19.18
30,3,2004,49.80933436,24.90980452,7.770624972,44.93640286,1.700068013,7.757371139,5.0,270.0,1.0,273.0,100.0,175.0,3.0,5.0,0.0,2.0,15.0,49.0,0.0,3.0,0.0,12.0,1.0,0.0,4.0,0.0,2.0,235.0,40.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,32.0,129.0,47.0,67.0,54.0,26.0,34.0,0.0,0.0,0.0,84.0,70.0,4.0,37.0,0.0,0.0,4.0,74564.37000000001,3638.58,72193.87,19.84
